Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2022-10-30 03:00 AM,2022,10,30,03,79.5,163,Unhealthy,65.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 03:00 AM,2022,10,30,03,79.5,163,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Banja Luka,PM2.5 - Principal,2022-10-30 04:00 AM,2022,10,30,04,53.8,146,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 05:00 AM,2022,10,30,05,43.1,120,Unhealthy for Sensitive Groups,35.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 06:00 AM,2022,10,30,06,42.7,119,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 07:00 AM,2022,10,30,07,45.0,124,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 08:00 AM,2022,10,30,08,41.7,116,Unhealthy for Sensitive Groups,38.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 09:00 AM,2022,10,30,09,36.1,102,Unhealthy for Sensitive Groups,30.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 10:00 AM,2022,10,30,10,29.9,88,Moderate,23.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 11:00 AM,2022,10,30,11,30.1,89,Moderate,30.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 12:00 PM,2022,10,30,12,25.6,79,Moderate,21.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 01:00 PM,2022,10,30,13,22.8,74,Moderate,20.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 02:00 PM,2022,10,30,14,24.4,77,Moderate,26.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 03:00 PM,2022,10,30,15,23.8,76,Moderate,23.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 04:00 PM,2022,10,30,16,24.6,77,Moderate,25.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 05:00 PM,2022,10,30,17,27.5,83,Moderate,30.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 06:00 PM,2022,10,30,18,75.4,161,Unhealthy,123.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 07:00 PM,2022,10,30,19,78.2,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 08:00 PM,2022,10,30,20,91.4,170,Unhealthy,104.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 09:00 PM,2022,10,30,21,93.8,171,Unhealthy,96.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 10:00 PM,2022,10,30,22,103.9,176,Unhealthy,114.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-30 11:00 PM,2022,10,30,23,91.5,170,Unhealthy,79.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 12:00 AM,2022,10,31,00,87.2,167,Unhealthy,83.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 01:00 AM,2022,10,31,01,67.8,157,Unhealthy,48.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 02:00 AM,2022,10,31,02,52.3,142,Unhealthy for Sensitive Groups,36.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 03:00 AM,2022,10,31,03,44.1,122,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 04:00 AM,2022,10,31,04,35.4,100,Moderate,26.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 05:00 AM,2022,10,31,05,29.9,88,Moderate,24.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 06:00 AM,2022,10,31,06,25.9,80,Moderate,21.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 07:00 AM,2022,10,31,07,29.7,88,Moderate,33.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 08:00 AM,2022,10,31,08,35.4,100,Moderate,41.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 09:00 AM,2022,10,31,09,41.0,115,Unhealthy for Sensitive Groups,46.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 10:00 AM,2022,10,31,10,37.6,106,Unhealthy for Sensitive Groups,34.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 11:00 AM,2022,10,31,11,35.1,99,Moderate,32.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 12:00 PM,2022,10,31,12,30.2,89,Moderate,25.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 01:00 PM,2022,10,31,13,26.9,82,Moderate,23.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 02:00 PM,2022,10,31,14,25.4,79,Moderate,23.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 03:00 PM,2022,10,31,15,24.9,78,Moderate,24.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 04:00 PM,2022,10,31,16,26.2,81,Moderate,27.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 05:00 PM,2022,10,31,17,31.9,93,Moderate,37.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 06:00 PM,2022,10,31,18,50.5,138,Unhealthy for Sensitive Groups,69.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 07:00 PM,2022,10,31,19,62.8,155,Unhealthy,75.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 08:00 PM,2022,10,31,20,73.8,160,Unhealthy,84.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 09:00 PM,2022,10,31,21,79.8,164,Unhealthy,85.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 10:00 PM,2022,10,31,22,86.7,167,Unhealthy,93.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-10-31 11:00 PM,2022,10,31,23,80.7,164,Unhealthy,74.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 12:00 AM,2022,11,01,00,80.9,164,Unhealthy,81.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 01:00 AM,2022,11,01,01,70.8,159,Unhealthy,60.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 02:00 AM,2022,11,01,02,59.7,153,Unhealthy,48.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 03:00 AM,2022,11,01,03,51.9,141,Unhealthy for Sensitive Groups,44.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 04:00 AM,2022,11,01,04,47.6,131,Unhealthy for Sensitive Groups,43.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 05:00 AM,2022,11,01,05,45.0,124,Unhealthy for Sensitive Groups,42.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 06:00 AM,2022,11,01,06,44.9,124,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 07:00 AM,2022,11,01,07,49.7,136,Unhealthy for Sensitive Groups,54.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 08:00 AM,2022,11,01,08,48.9,134,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 09:00 AM,2022,11,01,09,57.5,152,Unhealthy,66.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 10:00 AM,2022,11,01,10,56.1,151,Unhealthy,54.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 11:00 AM,2022,11,01,11,50.3,137,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 12:00 PM,2022,11,01,12,49.0,134,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 01:00 PM,2022,11,01,13,47.5,131,Unhealthy for Sensitive Groups,44.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 02:00 PM,2022,11,01,14,32.5,94,Moderate,18.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 03:00 PM,2022,11,01,15,21.1,70,Moderate,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 04:00 PM,2022,11,01,16,15.5,58,Moderate,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 05:00 PM,2022,11,01,17,14.7,56,Moderate,13.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 06:00 PM,2022,11,01,18,38.7,109,Unhealthy for Sensitive Groups,62.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 07:00 PM,2022,11,01,19,62.7,155,Unhealthy,86.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 08:00 PM,2022,11,01,20,93.2,170,Unhealthy,123.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 09:00 PM,2022,11,01,21,104.6,176,Unhealthy,116.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 10:00 PM,2022,11,01,22,116.9,183,Unhealthy,129.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-01 11:00 PM,2022,11,01,23,100.4,174,Unhealthy,83.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 12:00 AM,2022,11,02,00,92.7,170,Unhealthy,85.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 01:00 AM,2022,11,02,01,69.4,158,Unhealthy,46.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 02:00 AM,2022,11,02,02,48.3,133,Unhealthy for Sensitive Groups,27.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 03:00 AM,2022,11,02,03,36.7,104,Unhealthy for Sensitive Groups,25.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 04:00 AM,2022,11,02,04,34.4,98,Moderate,32.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 05:00 AM,2022,11,02,05,25.9,80,Moderate,17.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 06:00 AM,2022,11,02,06,22.1,72,Moderate,18.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 07:00 AM,2022,11,02,07,20.4,68,Moderate,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 08:00 AM,2022,11,02,08,22.4,73,Moderate,24.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 09:00 AM,2022,11,02,09,21.8,71,Moderate,21.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 10:00 AM,2022,11,02,10,27.2,83,Moderate,32.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 11:00 AM,2022,11,02,11,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 12:00 PM,2022,11,02,12,23.6,75,Moderate,20.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 01:00 PM,2022,11,02,13,18.1,64,Moderate,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 02:00 PM,2022,11,02,14,14.6,56,Moderate,11.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 03:00 PM,2022,11,02,15,14.5,56,Moderate,14.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 04:00 PM,2022,11,02,16,14.4,56,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 05:00 PM,2022,11,02,17,20.9,70,Moderate,27.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 06:00 PM,2022,11,02,18,46.3,128,Unhealthy for Sensitive Groups,71.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 07:00 PM,2022,11,02,19,75.9,162,Unhealthy,105.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 08:00 PM,2022,11,02,20,86.9,167,Unhealthy,97.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 09:00 PM,2022,11,02,21,117.9,183,Unhealthy,148.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 10:00 PM,2022,11,02,22,107.9,178,Unhealthy,97.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-02 11:00 PM,2022,11,02,23,91.7,170,Unhealthy,75.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 12:00 AM,2022,11,03,00,87.5,168,Unhealthy,83.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 01:00 AM,2022,11,03,01,73.7,160,Unhealthy,59.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 02:00 AM,2022,11,03,02,60.7,154,Unhealthy,47.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 03:00 AM,2022,11,03,03,49.9,136,Unhealthy for Sensitive Groups,39.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 04:00 AM,2022,11,03,04,42.0,117,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 05:00 AM,2022,11,03,05,37.3,105,Unhealthy for Sensitive Groups,32.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 06:00 AM,2022,11,03,06,30.0,89,Moderate,22.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 07:00 AM,2022,11,03,07,28.2,85,Moderate,26.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 08:00 AM,2022,11,03,08,29.1,87,Moderate,30.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 09:00 AM,2022,11,03,09,27.4,83,Moderate,25.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 10:00 AM,2022,11,03,10,24.5,77,Moderate,21.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 11:00 AM,2022,11,03,11,23.3,75,Moderate,22.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 12:00 PM,2022,11,03,12,23.5,75,Moderate,23.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 01:00 PM,2022,11,03,13,25.5,79,Moderate,27.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 02:00 PM,2022,11,03,14,26.6,81,Moderate,28.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 03:00 PM,2022,11,03,15,27.8,84,Moderate,30.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 04:00 PM,2022,11,03,16,28.9,86,Moderate,31.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 05:00 PM,2022,11,03,17,32.8,95,Moderate,37.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 06:00 PM,2022,11,03,18,54.4,148,Unhealthy for Sensitive Groups,75.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 07:00 PM,2022,11,03,19,67.6,157,Unhealthy,80.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 08:00 PM,2022,11,03,20,91.5,170,Unhealthy,115.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 09:00 PM,2022,11,03,21,92.6,170,Unhealthy,93.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 10:00 PM,2022,11,03,22,96.2,172,Unhealthy,99.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-03 11:00 PM,2022,11,03,23,76.3,162,Unhealthy,56.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 12:00 AM,2022,11,04,00,56.1,151,Unhealthy,36.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 01:00 AM,2022,11,04,01,60.1,153,Unhealthy,64.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 02:00 AM,2022,11,04,02,60.7,154,Unhealthy,61.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 03:00 AM,2022,11,04,03,56.6,152,Unhealthy,52.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 04:00 AM,2022,11,04,04,54.7,148,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 05:00 AM,2022,11,04,05,53.6,146,Unhealthy for Sensitive Groups,52.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 06:00 AM,2022,11,04,06,53.9,146,Unhealthy for Sensitive Groups,54.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 07:00 AM,2022,11,04,07,51.7,141,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 08:00 AM,2022,11,04,08,48.3,133,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 09:00 AM,2022,11,04,09,52.3,142,Unhealthy for Sensitive Groups,56.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 10:00 AM,2022,11,04,10,53.1,144,Unhealthy for Sensitive Groups,54.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 11:00 AM,2022,11,04,11,52.8,144,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 12:00 PM,2022,11,04,12,54.3,147,Unhealthy for Sensitive Groups,57.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 01:00 PM,2022,11,04,13,55.8,151,Unhealthy,60.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 02:00 PM,2022,11,04,14,73.6,160,Unhealthy,89.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 03:00 PM,2022,11,04,15,69.8,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 04:00 PM,2022,11,04,16,38.9,109,Unhealthy for Sensitive Groups,8.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 05:00 PM,2022,11,04,17,42.6,118,Unhealthy for Sensitive Groups,46.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 06:00 PM,2022,11,04,18,24.8,78,Moderate,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 07:00 PM,2022,11,04,19,21.0,70,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 08:00 PM,2022,11,04,20,23.3,75,Moderate,25.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 09:00 PM,2022,11,04,21,21.5,71,Moderate,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 10:00 PM,2022,11,04,22,19.5,67,Moderate,17.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-04 11:00 PM,2022,11,04,23,16.7,61,Moderate,13.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 12:00 AM,2022,11,05,00,26.0,80,Moderate,35.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 01:00 AM,2022,11,05,01,33.8,97,Moderate,41.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 02:00 AM,2022,11,05,02,29.9,88,Moderate,26.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 03:00 AM,2022,11,05,03,20.7,69,Moderate,11.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 04:00 AM,2022,11,05,04,16.5,60,Moderate,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 05:00 AM,2022,11,05,05,12.7,52,Moderate,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 06:00 AM,2022,11,05,06,7.7,32,Good,2.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 07:00 AM,2022,11,05,07,5.8,24,Good,3.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 08:00 AM,2022,11,05,08,5.7,24,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 09:00 AM,2022,11,05,09,6.7,28,Good,7.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 10:00 AM,2022,11,05,10,9.8,41,Good,12.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 11:00 AM,2022,11,05,11,10.1,42,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 12:00 PM,2022,11,05,12,10.4,43,Good,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 01:00 PM,2022,11,05,13,11.0,46,Good,11.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 02:00 PM,2022,11,05,14,13.8,55,Moderate,16.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 03:00 PM,2022,11,05,15,16.7,61,Moderate,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 04:00 PM,2022,11,05,16,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 05:00 PM,2022,11,05,17,18.9,65,Moderate,21.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 06:00 PM,2022,11,05,18,23.6,75,Moderate,28.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 07:00 PM,2022,11,05,19,25.2,79,Moderate,26.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 08:00 PM,2022,11,05,20,25.9,80,Moderate,26.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 09:00 PM,2022,11,05,21,28.1,85,Moderate,30.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 10:00 PM,2022,11,05,22,25.8,80,Moderate,23.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-05 11:00 PM,2022,11,05,23,23.4,75,Moderate,20.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 12:00 AM,2022,11,06,00,20.2,68,Moderate,16.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 01:00 AM,2022,11,06,01,17.0,61,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 02:00 AM,2022,11,06,02,13.4,54,Moderate,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 03:00 AM,2022,11,06,03,11.4,48,Good,9.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 04:00 AM,2022,11,06,04,10.0,42,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 05:00 AM,2022,11,06,05,8.6,36,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 06:00 AM,2022,11,06,06,8.0,33,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 07:00 AM,2022,11,06,07,8.6,36,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 08:00 AM,2022,11,06,08,9.4,39,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 09:00 AM,2022,11,06,09,11.1,46,Good,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 10:00 AM,2022,11,06,10,13.0,53,Moderate,15.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 11:00 AM,2022,11,06,11,14.2,55,Moderate,15.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 12:00 PM,2022,11,06,12,12.9,53,Moderate,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 01:00 PM,2022,11,06,13,12.1,51,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 02:00 PM,2022,11,06,14,12.5,52,Moderate,12.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 03:00 PM,2022,11,06,15,14.3,56,Moderate,16.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 04:00 PM,2022,11,06,16,14.9,57,Moderate,15.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 05:00 PM,2022,11,06,17,16.3,60,Moderate,17.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 06:00 PM,2022,11,06,18,20.7,69,Moderate,25.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-11-06 07:00 PM,2022,11,06,19,22.6,73,Moderate,24.5,UG/M3,1 Hr,Valid
